pId	weight.kDa.	length	trypticCount	pI
IPI00875966	IPI00875966	119.77564775	1078	57	5.73193359375
IPI00875969	IPI00875969	57.15930075	504	32	6.26513671875
IPI00875970	IPI00875970	28.56019582	250	15	8.61669921875
IPI00875971	IPI00875971	4.2072692	38	3	10.21337890625
IPI00875973	IPI00875973	32.64173601	296	17	5.24951171875
IPI00875974	IPI00875974	2.07119162	16	1	10.97509765625
IPI00875981	IPI00875981	21.83733515	190	12	8.67529296875
IPI00875982	IPI00875982	10.77221402	94	6	4.43701171875
IPI00875985	IPI00875985	26.81236368	235	14	4.79248046875
IPI00875986	IPI00875986	10.07919423	93	6	4.33544921875
IPI00875987	IPI00875987	64.22287059	560	28	8.39697265625
IPI00875988	IPI00875988	33.21554453	294	20	5.75732421875
IPI00875990	IPI00875990	85.31099729	793	40	6.91748046875
IPI00875992	IPI00875992	29.79548763	257	14	10.57958984375
IPI00875994	IPI00875994	5.92586359	54	3	6.87353515625
IPI00875995	IPI00875995	127.77249729	1147	60	6.88818359375
IPI00875998	IPI00875998	31.03096713	277	15	7.69384765625
IPI00875999	IPI00875999	35.65622472	315	12	8.98291015625
IPI00876000	IPI00876000	54.68273352	484	30	6.71240234375
IPI00876001	IPI00876001	58.94466255	522	27	4.85595703125
IPI00876008	IPI00876008	34.95120786	313	9	8.03076171875
IPI00876017	IPI00876017	4.74820171	42	1	4.46240234375
IPI00876018	IPI00876018	15.9294962	137	7	7.94287109375
IPI00876020	IPI00876020	102.6189637	914	52	5.00830078125
IPI00876023	IPI00876023	16.81520683	147	7	9.71533203125
IPI00876025	IPI00876025	73.58354665	677	31	6.63916015625
IPI00876027	IPI00876027	81.72575221	708	43	6.21435546875
IPI00876028	IPI00876028	52.94192001	470	25	9.55419921875
IPI00876029	IPI00876029	17.55594715	153	9	5.74462890625
IPI00876033	IPI00876033	80.72036494	712	34	5.43994140625
IPI00876038	IPI00876038	45.11159132	416	18	7.13720703125
IPI00876039	IPI00876039	10.02016983	88	3	3.90380859375
IPI00876041	IPI00876041	34.92178369	315	19	7.98681640625
IPI00876048	IPI00876048	111.72337955	1004	51	5.22412109375
IPI00876049	IPI00876049	9.64349459	82	5	5.57958984375
IPI00876050	IPI00876050	10.80961602	95	6	6.11279296875
IPI00876051	IPI00876051	21.76794619	192	13	8.45556640625
IPI00876052	IPI00876052	14.37345149	127	9	9.31982421875
IPI00876053	IPI00876053	46.3789715	429	23	5.79541015625
IPI00876054	IPI00876054	27.57089869	231	17	9.53955078125
IPI00876058	IPI00876058	395.16911719	3581	183	5.96044921875
IPI00876061	IPI00876061	41.527068	351	16	8.63134765625
IPI00876063	IPI00876063	47.46464921	422	26	8.39697265625
IPI00876064	IPI00876064	34.63289872	300	14	9.58349609375
IPI00876065	IPI00876065	35.53574114	314	15	9.43701171875
IPI00876066	IPI00876066	25.36800349	223	10	4.75439453125
IPI00876067	IPI00876067	37.04254209	342	19	4.42431640625
IPI00876076	IPI00876076	49.54362197	428	31	9.93505859375
IPI00876078	IPI00876078	34.53905466	304	15	8.13330078125
IPI00876080	IPI00876080	38.59433524	350	15	8.52880859375
IPI00876081	IPI00876081	27.93641312	255	15	7.19580078125
IPI00876083	IPI00876083	62.73078728	584	24	8.14794921875
IPI00876087	IPI00876087	2.32030183	20	2	9.33447265625
IPI00876088	IPI00876088	12.15136775	107	6	10.81396484375
IPI00876090	IPI00876090	7.12212407	56	1	3.48486328125
IPI00876096	IPI00876096	34.20898886	309	7	8.10400390625
IPI00876097	IPI00876097	212.07500783	1890	107	6.36669921875
IPI00876101	IPI00876101	25.22279435	231	13	6.88818359375
IPI00876106	IPI00876106	13.23100524	139	3	7.85498046875
IPI00876108	IPI00876108	62.79261863	560	31	8.90966796875
IPI00876109	IPI00876109	40.7141876	354	22	5.30029296875
IPI00876113	IPI00876113	40.09667907	364	17	7.31298828125
IPI00876119	IPI00876119	63.73899952	540	27	9.33447265625
IPI00876121	IPI00876121	99.6391537	899	50	6.68310546875
IPI00876123	IPI00876123	28.59772233	239	14	4.10693359375
IPI00876124	IPI00876124	39.54858768	348	19	6.08740234375
IPI00876127	IPI00876127	94.09907254	838	49	5.47802734375
IPI00876130	IPI00876130	25.98184461	233	11	4.89404296875
IPI00876131	IPI00876131	28.87552518	259	15	5.10986328125
IPI00876135	IPI00876135	145.75707731	1363	64	8.45556640625
IPI00876136	IPI00876136	45.60099999	406	18	8.51416015625
IPI00876141	IPI00876141	50.00526648	456	24	8.26513671875
IPI00876144	IPI00876144	129.74640444	1131	68	5.90966796875
IPI00876146	IPI00876146	41.48016015	372	15	6.04931640625
IPI00876148	IPI00876148	79.32088193	730	36	9.77392578125
IPI00876151	IPI00876151	20.54034204	172	12	8.57275390625
IPI00876153	IPI00876153	73.50649678	649	33	6.62451171875
IPI00876154	IPI00876154	107.27667671	963	46	6.37939453125
IPI00876155	IPI00876155	128.47071666	1130	63	5.94775390625
IPI00876158	IPI00876158	12.84847555	109	7	8.54345703125
IPI00876159	IPI00876159	19.7815203	170	10	4.52587890625
IPI00876160	IPI00876160	25.04949101	227	11	10.30126953125
IPI00876161	IPI00876161	97.27693643	876	36	8.83642578125
IPI00876165	IPI00876165	55.22540633	514	25	6.37939453125
IPI00876166	IPI00876166	13.45497474	117	8	9.10009765625
IPI00876168	IPI00876168	26.56540704	224	13	8.54345703125
IPI00876170	IPI00876170	87.50610715	759	45	4.05615234375
IPI00876171	IPI00876171	25.15440186	224	15	4.70361328125
IPI00876172	IPI00876172	17.33480028	153	6	10.75537109375
IPI00876174	IPI00876174	28.28578016	245	14	8.19189453125
IPI00876175	IPI00876175	43.69622715	374	20	8.04541015625
IPI00876176	IPI00876176	42.74963318	390	23	4.79248046875
IPI00876178	IPI00876178	57.49482249	516	33	6.31591796875
IPI00876179	IPI00876179	49.08910462	452	30	4.48779296875
IPI00876182	IPI00876182	4.88170037	38	0	11.22412109375
IPI00876185	IPI00876185	10.05128794	90	5	10.38916015625
IPI00876186	IPI00876186	51.01389855	435	22	5.99853515625
IPI00876189	IPI00876189	63.67353293	584	29	7.69384765625
IPI00876190	IPI00876190	6.49309181	56	6	9.20263671875
IPI00876191	IPI00876191	19.43675524	171	7	6.06201171875
IPI00876194	IPI00876194	34.04212292	311	18	8.80712890625
IPI00876195	IPI00876195	17.39988639	153	8	9.43701171875
IPI00876197	IPI00876197	41.19056629	384	13	8.60205078125
IPI00876198	IPI00876198	34.55620951	304	18	5.16064453125
IPI00876200	IPI00876200	20.6864872	199	7	9.42236328125
IPI00876202	IPI00876202	42.63484997	375	16	4.28466796875
IPI00876203	IPI00876203	29.72582175	255	12	10.06689453125
IPI00876204	IPI00876204	23.87469684	215	8	4.08154296875
IPI00876206	IPI00876206	92.97722765	806	48	8.20654296875
IPI00876209	IPI00876209	12.9041128	119	6	7.79638671875
IPI00876210	IPI00876210	18.94539917	160	5	6.21435546875
IPI00876211	IPI00876211	34.81880643	316	13	7.57666015625
IPI00876214	IPI00876214	108.96550174	976	54	5.36376953125
IPI00876215	IPI00876215	18.65581117	165	7	10.37451171875
IPI00876216	IPI00876216	24.17755172	227	14	12.27880859375
IPI00876217	IPI00876217	73.87589898	681	37	6.94677734375
IPI00876222	IPI00876222	124.94077162	1139	57	5.47802734375
IPI00876223	IPI00876223	114.3949118	1065	55	7.45947265625
IPI00876224	IPI00876224	24.14598934	217	14	7.29833984375
IPI00876225	IPI00876225	14.19783361	122	7	4.61474609375
IPI00876227	IPI00876227	55.8049276	488	29	5.82080078125
IPI00876228	IPI00876228	19.19229395	173	11	4.33544921875
IPI00876229	IPI00876229	109.15382948	963	54	7.70849609375
IPI00876232	IPI00876232	18.70848486	167	6	9.67138671875
IPI00876233	IPI00876233	38.11669628	339	19	7.57666015625
IPI00876234	IPI00876234	11.58989622	111	6	7.62060546875
IPI00876236	IPI00876236	66.49789659	621	31	5.92236328125
IPI00876237	IPI00876237	2.42824686	21	1	10.22802734375
IPI00876239	IPI00876239	36.51436977	335	16	4.70361328125
IPI00876243	IPI00876243	248.00253299	2252	108	6.78564453125
IPI00876248	IPI00876248	112.44098508	992	50	6.26513671875
IPI00876249	IPI00876249	14.29195542	127	8	4.41162109375
IPI00876250	IPI00876250	24.16447336	208	12	9.77392578125
IPI00876252	IPI00876252	6.65251127	57	2	7.88427734375
IPI00876253	IPI00876253	42.85705738	401	18	8.32373046875
IPI00876254	IPI00876254	7.50491903	65	4	11.00439453125
IPI00876257	IPI00876257	25.57048033	235	11	4.20849609375
IPI00876258	IPI00876258	31.93011042	282	14	9.15869140625
IPI00876259	IPI00876259	71.28147327	616	32	5.28759765625
IPI00876265	IPI00876265	75.08474296	644	35	9.39306640625
IPI00876266	IPI00876266	46.54822345	416	24	7.00537109375
IPI00876268	IPI00876268	2.8055392	26	2	4.19580078125
IPI00876269	IPI00876269	2.63549204	24	2	7.72314453125
IPI00876272	IPI00876272	31.71333907	316	22	12.99658203125
IPI00876273	IPI00876273	54.25446802	466	32	7.78173828125
IPI00876276	IPI00876276	19.78010442	176	12	6.12548828125
IPI00876277	IPI00876277	31.02515662	278	18	10.37451171875
IPI00876278	IPI00876278	45.10161457	389	26	9.11474609375
IPI00876279	IPI00876279	33.59058583	308	6	7.03466796875
IPI00876280	IPI00876280	58.97226519	510	35	9.87646484375
IPI00876281	IPI00876281	148.06536768	1297	83	5.38916015625
IPI00876282	IPI00876282	79.37952139	690	45	4.71630859375
IPI00876286	IPI00876286	21.64392568	191	12	8.68994140625
IPI00876288	IPI00876288	90.911378	817	39	8.83642578125
IPI00876289	IPI00876289	22.98921525	205	8	7.82568359375
IPI00876293	IPI00876293	46.8665288	430	19	9.53955078125
IPI00876295	IPI00876295	49.18761154	454	25	9.75927734375
IPI00876297	IPI00876297	41.73370744	374	25	5.47802734375
IPI00876299	IPI00876299	98.65570343	861	39	7.84033203125
IPI00876302	IPI00876302	113.77114653	1013	57	6.90283203125
IPI00876303	IPI00876303	109.63596703	967	55	6.87353515625
IPI00876304	IPI00876304	18.1673669	158	8	9.84716796875
IPI00876305	IPI00876305	46.79872291	425	19	7.43017578125
IPI00876306	IPI00876306	35.00054244	314	15	5.93505859375
IPI00876307	IPI00876307	4.85645259	42	3	6.32861328125
IPI00876313	IPI00876313	62.01941125	564	25	9.80322265625
IPI00876314	IPI00876314	53.51605396	480	29	9.84716796875
IPI00876320	IPI00876320	23.74875162	198	12	9.26123046875
IPI00876322	IPI00876322	10.30381017	96	4	6.87353515625
IPI00876325	IPI00876325	101.79460225	894	45	6.08740234375
IPI00876326	IPI00876326	13.29849765	118	6	7.66455078125
IPI00876328	IPI00876328	221.41454438	2028	98	6.18896484375
IPI00876329	IPI00876329	64.34689573	603	33	10.98974609375
IPI00876332	IPI00876332	73.16798912	643	36	6.87353515625
IPI00876334	IPI00876334	1.69786386	16	2	7.29833984375
IPI00876335	IPI00876335	2.0211396	17	1	12.80615234375
IPI00876337	IPI00876337	16.78611783	144	5	9.72998046875
IPI00876339	IPI00876339	55.6227621	496	26	6.26513671875
IPI00876340	IPI00876340	115.6073638	1050	79	8.52880859375
IPI00876343	IPI00876343	119.3345324	1068	69	6.10009765625
IPI00876345	IPI00876345	50.93338655	433	34	10.12548828125
IPI00876348	IPI00876348	18.68940441	169	10	7.35693359375
IPI00876351	IPI00876351	46.92552844	429	22	8.17724609375
IPI00876354	IPI00876354	41.06676045	363	18	7.45947265625
IPI00876356	IPI00876356	15.87311132	141	6	9.21728515625
IPI00876360	IPI00876360	13.790073	123	8	9.05615234375
IPI00876361	IPI00876361	49.3848835	454	16	7.48876953125
IPI00876362	IPI00876362	58.76685782	506	35	7.66455078125
IPI00876365	IPI00876365	66.72926956	590	27	4.53857421875
IPI00876372	IPI00876372	32.40662596	285	13	9.43701171875
IPI00876373	IPI00876373	1.23261588	11	0	8.49951171875
IPI00876374	IPI00876374	88.15414048	831	41	4.61474609375
IPI00876378	IPI00876378	11.88811148	105	5	7.04931640625
IPI00876379	IPI00876379	1.62684473	14	1	10.25732421875
IPI00876382	IPI00876382	10.26232095	90	4	9.56884765625
IPI00876384	IPI00876384	19.30593692	166	7	8.17724609375
IPI00876385	IPI00876385	17.44159868	152	8	5.74462890625
IPI00876390	IPI00876390	308.10771519	2792	140	5.41455078125
IPI00876392	IPI00876392	44.31634679	397	21	6.49365234375
IPI00876396	IPI00876396	55.1887123	505	29	6.18896484375
IPI00876397	IPI00876397	10.94378336	97	6	10.78466796875
IPI00876401	IPI00876401	23.71979188	206	15	7.16650390625
IPI00876402	IPI00876402	15.89302794	132	7	4.75439453125
IPI00876404	IPI00876404	4.68025115	41	2	9.80322265625
IPI00876405	IPI00876405	31.30795304	278	16	7.15185546875
IPI00876406	IPI00876406	107.80063923	966	51	5.27490234375
IPI00876410	IPI00876410	70.28790227	621	37	7.25439453125
IPI00876411	IPI00876411	67.29502437	590	31	8.11865234375
IPI00876414	IPI00876414	46.49555639	415	22	5.03369140625
IPI00876415	IPI00876415	29.1424746	252	15	7.38623046875
IPI00876417	IPI00876417	9.98010778	88	4	4.95751953125
IPI00876418	IPI00876418	87.44526092	773	46	6.25244140625
IPI00876419	IPI00876419	127.71101999	1169	62	4.94482421875
IPI00876420	IPI00876420	37.85461383	339	19	7.35693359375
IPI00876422	IPI00876422	16.48126553	149	10	4.28466796875
IPI00876424	IPI00876424	520.29641375	4582	273	6.68310546875
IPI00876426	IPI00876426	218.64482705	2056	103	4.62744140625
IPI00876427	IPI00876427	54.86127074	517	26	8.51416015625
IPI00876428	IPI00876428	10.8625334	88	6	5.59228515625
IPI00876429	IPI00876429	21.10272449	186	12	7.16650390625
IPI00876430	IPI00876430	35.62952128	314	12	7.85498046875
IPI00876431	IPI00876431	76.44303591	679	38	6.94677734375
IPI00876434	IPI00876434	12.91863258	126	4	7.44482421875
IPI00876436	IPI00876436	103.28989032	942	50	6.45556640625
IPI00876438	IPI00876438	160.3907519	1471	74	4.10693359375
IPI00876441	IPI00876441	9.90406212	86	3	10.62353515625
IPI00876445	IPI00876445	57.40994944	511	31	6.45556640625
IPI00876446	IPI00876446	60.92507881	544	30	5.19873046875
IPI00876451	IPI00876451	11.98901397	110	6	4.58935546875
IPI00876452	IPI00876452	129.67438331	1131	68	5.94775390625
IPI00876460	IPI00876460	96.95989299	852	37	6.62451171875
IPI00876461	IPI00876461	97.70425109	883	48	6.87353515625
IPI00876463	IPI00876463	95.70158697	845	46	6.88818359375
IPI00876467	IPI00876467	20.01115309	181	6	5.21142578125
IPI00876469	IPI00876469	36.6109349	327	15	4.80517578125
IPI00876470	IPI00876470	65.27236935	607	32	8.47021484375
IPI00876475	IPI00876475	128.63627302	1167	59	6.96142578125
IPI00876476	IPI00876476	283.85010318	2588	146	7.60595703125
IPI00876478	IPI00876478	44.67612325	401	22	9.78857421875
IPI00876479	IPI00876479	16.03022712	157	7	4.89404296875
IPI00876481	IPI00876481	85.64626879	769	39	5.19873046875
IPI00876482	IPI00876482	2.35321886	20	2	9.49560546875
IPI00876484	IPI00876484	46.33539021	407	21	10.06689453125
IPI00876486	IPI00876486	49.56789696	439	21	6.53662109375
IPI00876487	IPI00876487	60.06402022	536	28	5.32568359375
IPI00876489	IPI00876489	55.93343426	509	30	8.10400390625
IPI00876490	IPI00876490	15.72593161	143	7	7.91357421875
IPI00876491	IPI00876491	60.34208194	537	22	8.42626953125
IPI00876492	IPI00876492	28.35296748	265	14	7.18115234375
IPI00876498	IPI00876498	146.83485542	1334	65	4.75439453125
IPI00876500	IPI00876500	40.71384424	365	17	10.06689453125
IPI00876501	IPI00876501	44.56178173	413	20	8.19189453125
IPI00876502	IPI00876502	28.49499111	255	13	4.99560546875
IPI00876503	IPI00876503	73.6189673	672	46	8.88037109375
IPI00876506	IPI00876506	243.83065384	2238	103	4.18310546875
IPI00876507	IPI00876507	67.19702296	604	34	6.11279296875
IPI00876510	IPI00876510	2.70343453	24	2	9.11474609375
IPI00876511	IPI00876511	13.8284691	121	7	9.84716796875
IPI00876512	IPI00876512	54.60938222	464	24	8.42626953125
IPI00876513	IPI00876513	6.61946546	58	4	9.20263671875
IPI00876514	IPI00876514	61.61346483	537	30	6.53662109375
IPI00876515	IPI00876515	30.00982277	276	16	7.34228515625
IPI00876518	IPI00876518	2.61618054	24	2	6.87353515625
IPI00876520	IPI00876520	34.76820273	310	8	7.95751953125
IPI00876521	IPI00876521	22.74869318	202	5	8.57275390625
IPI00876522	IPI00876522	92.84384962	840	34	5.24951171875
IPI00876523	IPI00876523	14.11599349	127	8	8.19189453125
IPI00876525	IPI00876525	49.97704149	446	25	10.25732421875
IPI00876526	IPI00876526	135.49977254	1211	60	5.43994140625
IPI00876528	IPI00876528	105.97030647	939	53	8.54345703125
IPI00876529	IPI00876529	35.14030088	331	10	4.52587890625
IPI00876531	IPI00876531	1.6939979	16	1	6.21435546875
IPI00876533	IPI00876533	138.89596177	1244	69	8.10400390625
IPI00876534	IPI00876534	11.4741362	100	5	11.75146484375
IPI00876535	IPI00876535	35.6038374	317	16	8.51416015625
IPI00876536	IPI00876536	78.79322859	701	35	6.21435546875
IPI00876537	IPI00876537	4.29227316	37	2	9.33447265625
IPI00876538	IPI00876538	46.67547205	416	24	7.85498046875
IPI00876539	IPI00876539	35.49974607	312	12	8.45556640625
IPI00876540	IPI00876540	23.33511314	206	13	10.09619140625
IPI00876541	IPI00876541	149.27324063	1348	65	6.62451171875
IPI00876542	IPI00876542	47.50773766	427	18	6.80029296875
IPI00876543	IPI00876543	36.03652903	319	10	7.69384765625
IPI00876545	IPI00876545	57.54097149	559	27	5.96044921875
IPI00876549	IPI00876549	14.86097805	134	10	10.90185546875
IPI00876556	IPI00876556	75.48087429	685	41	5.71923828125
IPI00876557	IPI00876557	44.14022481	390	21	6.63916015625
IPI00876558	IPI00876558	166.45272211	1487	75	6.29052734375
IPI00876561	IPI00876561	31.87681985	282	13	5.14794921875
IPI00876562	IPI00876562	52.0523475	451	27	8.13330078125
IPI00876563	IPI00876563	14.38785184	130	10	5.68115234375
IPI00876564	IPI00876564	93.3096797	834	41	7.60595703125
IPI00876565	IPI00876565	41.3405851	360	15	9.26123046875
IPI00876566	IPI00876566	182.10022965	1677	87	7.44482421875
IPI00876567	IPI00876567	56.75549826	490	27	6.68310546875
IPI00876568	IPI00876568	10.58385326	93	6	8.83642578125
IPI00876569	IPI00876569	103.94231164	934	48	6.44287109375
IPI00876570	IPI00876570	91.78487372	857	35	5.31298828125
IPI00877178	IPI00877178	23.49187018	208	10	9.74462890625
IPI00877180	IPI00877180	148.12238915	1298	83	5.38916015625
IPI00877182	IPI00877182	32.91531337	286	15	5.14794921875
IPI00877183	IPI00877183	22.16540484	195	9	8.55810546875
IPI00877185	IPI00877185	113.99352246	1059	58	8.16259765625
IPI00877186	IPI00877186	91.466737	815	53	7.86962890625
IPI00877187	IPI00877187	193.42651163	1798	88	6.56591796875
IPI00877188	IPI00877188	63.45032113	552	29	8.54345703125
IPI00877190	IPI00877190	55.79174712	491	30	7.23974609375
IPI00877191	IPI00877191	21.94498721	201	12	5.13525390625
IPI00877192	IPI00877192	69.37316386	637	32	5.88427734375
IPI00877193	IPI00877193	13.01994684	127	6	11.09228515625
IPI00877194	IPI00877194	13.65865526	124	4	4.48779296875
IPI00877195	IPI00877195	68.86040175	605	38	7.62060546875
IPI00877196	IPI00877196	70.09257721	650	31	5.60498046875
IPI00877197	IPI00877197	351.74720085	3263	190	6.44287109375
IPI00877199	IPI00877199	13.41371924	120	4	12.70361328125
IPI00877200	IPI00877200	26.09424647	244	8	9.30517578125
IPI00877201	IPI00877201	30.92289898	287	6	5.96044921875
IPI00877202	IPI00877202	88.18189202	839	33	7.10791015625
IPI00877206	IPI00877206	166.20454614	1567	65	5.09716796875
IPI00877207	IPI00877207	76.47223165	693	32	5.82080078125
IPI00877211	IPI00877211	9.18154401	82	5	8.49951171875
IPI00877213	IPI00877213	28.8201271	256	13	4.88134765625
IPI00877214	IPI00877214	43.22202298	391	21	9.20263671875
IPI00877215	IPI00877215	114.63585268	1035	58	5.90966796875
IPI00877216	IPI00877216	6.95364265	61	4	8.45556640625
IPI00877217	IPI00877217	7.93621799	70	4	11.98583984375
IPI00877219	IPI00877219	54.87511317	485	21	7.69384765625
IPI00877220	IPI00877220	36.8216034	325	17	6.02392578125
IPI00877221	IPI00877221	247.79149485	2222	125	5.92236328125
IPI00877222	IPI00877222	44.72631996	416	19	7.13720703125
IPI00877224	IPI00877224	40.51905791	381	14	9.01220703125
IPI00877225	IPI00877225	46.95499385	423	19	6.77099609375
IPI00877226	IPI00877226	6.3189501	57	5	7.43017578125
IPI00877227	IPI00877227	34.88015557	323	7	5.70654296875
IPI00877229	IPI00877229	49.76139391	430	22	6.90283203125
IPI00877230	IPI00877230	49.29353657	438	27	5.88427734375
IPI00877231	IPI00877231	38.39537426	340	14	6.55126953125
IPI00877232	IPI00877232	112.5892083	1033	51	5.35107421875
IPI00877235	IPI00877235	147.69520759	1294	83	5.38916015625
IPI00877236	IPI00877236	30.57863376	264	16	5.33837890625
IPI00877238	IPI00877238	211.19134435	1957	96	4.25927734375
IPI00877239	IPI00877239	19.17575487	164	10	9.29052734375
IPI00877240	IPI00877240	54.02680749	503	21	7.47412109375
IPI00877242	IPI00877242	86.66331748	787	44	4.85595703125
